wid,url,Arts,Business,Computers,Games,Health,Home,Kids_and_Teens,News,Recreation,Reference,Science,Shopping,Society,Sports
682853,www.butlerphilatelic.com,1,0,0,0,0,0,0,0,1,1,0,0,0,0
713701,keystoneschoolonline.com,0,0,0,0,0,0,1,0,0,1,0,0,1,0
168435,www.boeing.ru,0,1,0,0,0,0,0,0,0,0,1,0,0,0
143109,www.wereldouders.nl,0,0,0,0,0,1,1,0,1,0,0,0,1,0
787506,www.norlandintl.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0
482507,www.early-music.org,1,0,0,0,0,0,0,0,1,0,0,0,0,0
593375,www.taxhelp1040.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
875529,www.hertsvolleyball.co.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106166,www.chemorbis.com,0,1,0,0,0,0,0,1,0,0,1,0,0,0
86993,www.e-kvator.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
327006,www.rieck-center.de,0,0,0,0,0,1,0,0,1,0,0,0,0,0
249070,www.425dxn.org,0,0,0,0,0,0,0,1,0,0,0,0,0,0
772183,www.sjfay.com,0,1,0,0,0,0,0,0,0,0,0,0,1,0
138670,www.nimart.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
880930,www.mhcws.org,0,0,0,0,0,0,0,0,1,0,0,0,1,0
150834,www.ghbs.nl,0,0,0,0,0,0,0,0,0,0,0,0,0,1
704742,littleredbarncampground.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
406611,www.deadlands.de,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336957,www.thw-theorie.de,0,0,0,0,0,0,0,0,1,0,1,0,0,0
148852,www.oldtimercaravanclub.nl,0,0,0,0,0,1,0,0,1,0,0,0,1,0
931013,www.aideauxvictimes.be,0,0,0,0,0,0,0,0,0,1,0,0,1,0
931944,www.special-olympics.be,0,0,0,0,1,0,1,0,1,0,0,0,1,1
767246,www.ocuuc.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
746916,falconridgegolfclub.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
695967,jlbar.com,0,1,0,0,0,0,0,0,1,0,0,0,0,0
661143,www.ankleandfootcenters.com,0,1,0,0,1,0,0,0,0,0,0,0,0,0
858573,www.calderonlaw.com,0,1,0,0,0,0,0,0,0,0,0,0,1,0
925903,www.ibmm.univ-montp1.fr,0,0,0,0,0,0,0,0,0,0,1,0,0,0
388806,www.hilbarshop.de,0,1,0,0,0,0,0,0,1,0,0,1,0,1
31056,www.franka-marine.hr,0,1,0,0,0,0,0,0,1,0,0,1,0,0
757440,www.bmigaming.com,0,1,0,1,0,0,0,0,1,0,0,1,0,0
437426,www.vetros.de,1,0,0,0,0,1,0,0,0,0,0,1,0,0
178356,ohotn.ru,0,0,0,1,0,0,0,0,1,0,0,0,1,0
40334,www.egressydental.hu,0,1,0,0,1,0,0,0,0,0,0,0,0,0
326040,www.mfv-thal.ch,0,0,0,0,0,0,0,0,1,0,0,0,0,1
628474,feindura.org,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5300,www.jiajiaoabc.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10752,search.creativecommons.org,1,0,1,0,0,0,0,0,0,1,0,0,0,0
645726,bridgestorecovery.com,0,0,0,0,1,0,0,0,0,0,0,0,1,0
839893,patent-japan.blogspot.com,0,1,0,0,0,0,0,0,0,1,1,0,0,0
212811,www.boxerclub.es,0,0,0,0,0,0,0,0,1,0,0,0,0,1
494457,www.dart-gallery.com,1,0,0,0,0,0,0,0,1,0,0,1,0,0
701428,www.dsgc.co.uk,0,0,0,0,0,0,0,0,1,0,0,0,0,0
914959,www.la-chatterie-du-velours-cremolan.com,0,0,0,0,0,1,0,0,1,0,0,1,0,0
316345,www.maier4all.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,lernu.net,0,0,0,0,0,0,0,0,0,1,1,0,1,0
432413,www.josef-ebnet.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328688,www.caravan-gode.de,0,1,0,0,0,0,0,0,1,0,0,1,0,0
703026,bacigalupivineyards.com,0,1,0,0,0,0,0,0,1,0,0,0,0,0
609807,os2.sitesz.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350440,www.fop-ev.de,0,0,0,0,1,0,0,0,0,0,1,0,1,0
565538,www.lewisandwood.co.uk,1,1,0,0,0,1,0,0,0,0,0,1,0,0
540492,www.cadvegra.com,0,0,1,0,0,0,0,0,0,1,1,0,0,0
481818,vindiesel01.freewebspace.com,1,0,1,0,0,0,0,0,0,1,0,0,0,0
184625,ml.volny.edu,1,0,0,0,0,0,1,0,1,1,0,0,1,0
655124,www.notmilk.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0
575811,www.anttele.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
879980,thephins.com,0,0,0,0,0,0,0,1,1,0,0,0,0,1
296970,www.fymns.ac.jp,0,0,0,0,1,0,0,0,0,1,0,0,1,0
32309,www.astrolook.com,1,0,0,0,0,0,0,0,1,0,0,0,1,0
877307,www.uwhl.org,0,0,0,0,0,0,0,0,0,0,0,0,0,1
930039,www.librairie-sana.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0
615227,www.amagno.de,0,1,1,0,0,0,0,0,0,0,0,0,0,0
679074,www.pufflon.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1
881979,www.bujinkanlondon.org,0,0,0,0,0,0,0,0,1,0,0,0,1,1
646546,nvccf.org,0,0,0,0,1,0,1,0,0,0,0,0,1,0
600808,www.btdtextile.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210021,www.economiadelasalud.com,0,1,0,0,1,0,0,0,0,0,0,0,0,0
613313,macfilter.freeyellow.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110166,www.marieclairemaison.com.tr,1,0,0,0,0,1,0,0,0,0,0,0,0,0
235001,www.offscreen.it,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21465,www.portanova.gr,0,0,0,0,0,1,0,0,0,0,0,1,0,0
298259,www.iuj.ac.jp,0,1,0,0,0,0,0,0,0,0,0,0,1,0
319452,www.moto-moscow.de,0,1,0,0,0,0,0,0,1,0,0,1,0,0
50815,www.pf.cz,0,1,0,0,0,1,0,0,0,0,0,1,0,0
150557,www.hockey.be,0,0,0,0,0,0,0,0,1,0,0,0,0,1
216143,www.aziendaavicolagerratana.it,0,1,0,0,1,0,0,0,1,0,0,0,0,0
590994,www.primatel.co.uk,0,1,0,0,0,0,0,0,0,0,0,1,0,0
839462,www.ralc.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0
903828,mespixels.free.fr,1,0,1,0,0,0,0,0,0,0,0,0,0,0
848308,www.cbhd.org,0,0,0,0,1,0,0,0,0,1,1,0,1,0
624133,www.brownbearsw.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
768231,www.bibleleague.org,0,0,0,0,0,0,1,0,0,1,0,0,1,0
63485,www.lleidaslot.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901680,www.realites.fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448722,www.hartmann-transporte.ch,0,1,0,0,0,1,0,0,0,0,0,0,0,0
541728,www.tecint.co.uk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231007,www.ernestomeda.com,0,0,0,0,0,1,0,0,0,0,0,1,0,0
132611,www.computerclubzuidoost.nl,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159129,www.ottos.nl,0,1,0,0,0,0,0,0,0,0,0,1,0,0
742595,www.singlesolution.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0
256473,kazuko-ninomiya.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
760378,www.relentlessdefense.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
421436,www.informantin.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449100,www.lindahl-personal.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
633480,www.hodgsonconsulting.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
55089,www.autokrosar.cz,0,0,0,0,0,0,0,1,1,0,0,0,0,1
218197,www.larius.eu,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124335,www.intronet.com.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0
108163,www.avivasa.com.tr,0,1,0,0,0,0,0,0,0,0,0,1,0,0
602017,www.valerieott.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
772944,www.lourdes.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
450152,www.ceric-haus.de,0,1,0,0,0,1,0,0,1,0,0,0,0,0
634786,www.clashofarms.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0
745504,www.newarkupc.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0
792401,www.californiaoaks.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0
332338,www.freigeistige-aktion.de,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658712,www.reiki-jin-kei-do.com,1,0,0,0,1,0,0,0,1,0,0,0,1,0
158084,www.ba-mi.nl,0,1,1,0,0,0,0,0,0,0,0,0,0,0
699461,www.bmcbsa.org,0,0,0,0,0,1,1,0,1,0,0,0,1,0
887124,www.snowhawks.com,0,0,0,0,0,0,1,0,1,0,0,0,0,1
598318,www.renaissance-inc.com,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32963,www.yuco.rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79985,www.tv4.se,0,0,0,0,0,0,0,1,0,0,0,0,0,1
566130,www.autumnharp.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0
373591,www.stefanlink-bildhauer.de,1,0,0,0,0,0,0,0,0,0,0,0,0,0
573317,www.inlinecleaning.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
614501,peacock.sourceforge.net,0,0,1,0,0,0,0,0,0,0,0,0,0,0
766482,www.metbiblechurch.ca,1,0,0,0,0,0,0,0,0,0,0,0,1,0
82602,www.birds.se,0,0,0,0,0,0,0,0,1,0,1,0,0,0
760290,www.wardmarine.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0
834794,www.petpresident.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0
483823,www.pianocleveland.org,1,0,0,0,0,0,0,0,1,0,0,0,0,0
113827,www.arss.org,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18578,www.gfh.org.il,1,0,0,0,0,0,0,0,0,1,0,0,1,0
325995,www.wuerzburger-greifenpack.de,1,0,0,0,0,0,0,0,1,0,0,0,1,0
576293,www.e-ilshin.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215464,www.caione.it,0,1,0,0,0,0,0,0,0,0,0,1,0,0
304380,www.jocs.jp,0,0,0,0,0,0,0,0,0,0,1,0,0,0
722639,libguides.leedsbeckett.ac.uk,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466359,www.camelot4colors.com,1,0,0,0,0,0,0,0,1,0,0,0,1,0
308764,www.jjmau.de,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12829,www.hri.co.kr,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233230,www.feminismfieraeditoriadelledonne.it,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157568,www.commercetalen.nl,0,1,0,0,0,0,0,0,0,0,0,0,0,0
603217,www.barfieldphotography.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
826593,carnivalneworleans.com,1,0,0,0,0,0,0,1,1,0,0,0,1,0
547251,www.resagroup.net,0,1,0,0,0,0,0,0,0,0,0,0,0,0
726185,www.pvpanthers.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
920961,www.giantstepsmontreal.com,0,0,0,0,0,0,1,0,0,0,0,0,1,0
159900,www.dynamic.be,0,1,1,0,0,0,0,0,0,0,0,0,0,0
755359,www.shadesvalleylutheran.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
809697,www.aldosspices.com,0,1,0,0,0,1,0,0,0,0,0,1,0,0
732023,www.g7.utoronto.ca,0,0,0,0,0,0,0,1,0,1,0,0,1,0
426369,www.eurotransport.de,0,1,0,0,0,0,0,1,0,0,0,0,0,0
537899,www.christopherstonge.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37712,www.autobiznis.sk,0,1,0,0,0,0,0,0,1,0,0,1,0,0
751084,www.thecenterpointchurch.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51398,www.czechoutdoor.cz,0,0,0,0,0,0,0,0,1,0,0,0,0,0
277888,www.asapsecurity.co.jp,0,1,0,0,0,0,0,0,0,0,0,0,1,0
82156,www.xinix.se,0,1,0,0,1,0,0,0,0,0,0,1,0,0
420623,www.bms-consulting.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22802,www.genel.com.mk,0,1,1,0,0,0,0,0,0,0,0,1,0,0
260009,www.tamoshop.com,0,0,0,0,0,0,0,0,0,0,1,0,0,0
881125,www.horse-directory.co.uk,0,1,0,0,0,0,0,0,1,0,0,0,0,1
161232,www.rdvacature.nl,0,1,0,0,0,0,0,0,0,0,0,0,1,0
534679,www.greenstore.com,0,1,0,0,0,1,0,0,0,0,0,1,0,0
665661,poblanorecipes.blogspot.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95929,mygind.se,0,0,0,0,0,1,0,0,1,0,0,1,0,0
348669,bildungsakademie-wuppertal.de,0,1,0,0,1,0,0,0,0,1,0,0,0,0
66065,www.casaalvarinho.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0
615879,www.bacula.org,0,1,1,0,0,0,0,0,0,0,0,0,0,0
339367,www.cducsu.de,0,0,0,0,0,0,0,1,0,0,0,0,1,0
788842,www.european-journal.org,0,0,0,0,0,0,0,1,0,1,1,0,0,0
71700,www.paikallisosuuspankit.fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0
497330,www.pimpfdm.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
139272,www.roderikdeman.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
548928,www.irishlinen.co.uk,0,1,0,0,0,0,0,0,0,0,0,1,0,0
401355,www.stierand-chemie.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605922,www.zilog.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
761004,www.splcmn.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220311,www.tsc-collodel.it,0,1,1,0,0,0,0,0,0,0,1,0,0,0
780205,www.colvincrew.org,0,0,0,1,0,0,0,0,0,0,0,0,0,0
737907,www.idahofoodbank.org,0,0,0,0,1,1,0,0,0,0,0,0,1,0
352534,www.krebsgesellschaftnrw.de,0,0,0,0,1,0,0,0,0,0,0,0,1,0
140139,www.nirwana.nl,1,0,0,0,0,0,0,0,0,0,0,0,0,0
573682,www.cleanroomcerts.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15382,www.turuz.com,0,0,0,0,0,0,0,0,0,1,1,0,1,0
548788,www.convermat.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342990,www.lions-club-bv-wasserburg.de,0,0,0,0,0,0,0,0,0,0,0,0,1,0
229717,www.antibavela.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720289,www.liu.edu,0,0,0,0,0,0,1,0,0,1,1,0,1,0
669836,www.wranglernews.com,0,0,0,0,0,1,0,1,0,0,0,0,1,0
639586,www.yipesoftware.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0
341666,www.tierschutzprojekt-ungarn.de,0,0,0,0,0,0,0,0,0,0,0,0,1,0
494795,www.greenhutgalleries.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0
835213,www.citw.org.uk,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624839,www.designcart.com,0,1,1,0,0,0,0,0,0,0,0,1,0,0
417941,bad-koenig.dlrg.de,0,0,0,0,1,0,0,0,1,0,0,0,1,0
415411,www.fcaarberg.ch,0,0,0,0,0,0,0,0,1,0,0,0,0,1
897589,balzac.typographie.org,1,0,1,0,0,0,0,0,0,0,0,0,0,0
276823,www.kokudo.or.jp,0,0,0,0,0,0,0,0,0,1,0,0,0,0
289747,www.icomes.co.jp,0,1,1,0,0,0,0,0,0,0,1,0,0,0
345462,tierschutzverein-ettlingen.info,0,0,0,0,0,1,0,0,1,0,0,0,1,0
563927,www.badgerinc.com,0,1,0,0,0,1,0,0,0,0,0,0,0,0
875872,www.hockeycritic.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
292311,www.kokken.co.jp,0,1,0,0,0,0,0,0,0,0,0,1,0,0
606070,www.fifo.se,0,0,1,0,0,0,0,0,0,0,0,0,0,0
551390,www.mhe-usa.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138146,www.tuincentrum-dekoning.nl,0,0,0,0,0,1,0,0,1,0,0,1,0,0
289399,www.craypas.com,1,1,0,0,0,0,1,0,0,0,0,1,0,0
453937,www.vhs-bamberg.de,1,0,0,0,0,0,0,0,1,0,0,0,1,0
160481,www.railcargo.nl,0,1,0,0,0,0,0,0,0,0,0,0,1,0
496216,www.negliaballet.org,1,0,0,0,0,0,1,0,1,0,0,0,0,1
904134,www.couetteetnature.com,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21773,www.pasent.gr,0,1,0,0,0,0,0,0,1,0,0,0,1,0
821642,www.sisalcarpet.com,0,1,0,0,0,1,0,0,0,0,0,1,0,0
787486,aquasolution.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0
274060,at-loan.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
611326,www.bitsim.com,0,1,1,0,0,0,0,0,0,0,1,0,0,0
581496,coasttocoasttrailer.com,0,1,0,0,0,0,0,0,1,0,0,1,0,0
239395,www.carromitaly.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1
844562,www.campsawtooth.org,0,0,0,0,0,0,1,0,1,0,0,0,1,0
10304,www.ampta.ac.id,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31641,www.holiday.hr,0,0,0,0,0,1,0,0,0,0,0,0,0,0
553501,www.oilcareers.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122890,sprawdzonakuchnia.pl,0,0,0,0,0,1,0,0,1,0,0,0,0,0
424128,www.emsland-service.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
737322,www.chelseacats.co.uk,0,0,0,0,0,1,0,0,0,0,0,1,0,0
565489,www.jackinthegreenlime.co.uk,0,1,0,0,0,1,0,0,0,0,0,0,0,0
162648,www.benu.nl,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8826,www.infocore.cn,0,1,1,0,0,0,0,0,0,0,0,0,0,0
710519,museumsandtheweb.blogspot.com,1,0,1,0,0,0,0,0,0,1,1,0,0,0
187634,xn----7sbmatugdkfphym2m9a.xn--p1ai,0,0,1,1,0,0,0,0,0,0,0,0,0,0
775222,www.geom.uiuc.edu,0,0,0,0,0,0,0,0,0,1,1,0,0,0
930011,www.etudes-soufies.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0
597935,www.poweredaire.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
723545,www.glendale.edu,0,0,0,0,0,0,1,0,0,1,0,0,0,0
149553,www.denieuwenhof.info,0,0,0,0,0,1,0,0,1,0,0,0,0,0
79108,www.picsearch.se,1,0,1,0,0,0,0,0,0,0,0,0,0,0
400746,www.board.at,0,0,0,0,0,0,1,0,1,0,0,1,0,1
57276,www.florius.cz,0,0,0,0,0,0,0,0,1,0,1,0,0,0
556990,www.bcsba.org.uk,1,0,0,0,0,0,0,0,1,0,1,0,0,0
96302,www.newspaperindex.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0
807533,www.tomboylan.com,1,0,0,0,0,0,0,0,0,0,0,1,1,0
102495,kanalmalatya.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0
265892,kyokushin-jyonankeihin.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1
796969,www.nutmancompany.com,1,1,0,0,0,0,0,0,0,0,0,1,0,0
832624,www.npmanagement.org,0,1,0,0,0,0,0,0,0,1,0,0,1,0
412406,www.satusobersiggenthal.ch,0,0,0,0,0,1,0,0,0,0,0,0,0,0
225701,www.costato.eu,0,1,0,0,0,0,0,0,0,0,0,0,0,0
695158,www.wineroad290.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
628962,www.corecon.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
819795,www.stematdan.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
378457,www.collegium-cantorum-saar.de,1,0,0,0,0,0,0,0,1,0,0,0,0,0
618163,www.hopewiser.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
903688,www.frisaye.be,0,1,0,0,0,0,0,0,1,0,0,0,0,0
740837,www.drps.ca,0,0,0,0,0,0,0,1,0,0,0,0,1,0
388170,www.tmpguns.ch,0,1,0,0,0,0,0,0,1,0,0,1,0,0
551818,www.railroadindustries.com,0,1,0,0,0,0,0,0,1,0,0,0,0,0
531706,www.jwjonescompany.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
687582,www.fournier-pere-fils.fr,0,1,0,0,0,0,0,0,1,0,0,1,0,0
470252,www.labachatafestival.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
231193,www.vividus.it,0,1,0,0,1,0,0,0,0,0,0,1,0,0
841716,www.ob.org,0,0,0,0,1,0,0,0,0,0,0,0,1,0
618342,www.cdfrontend.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
573144,www.vtech-1.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
184692,jazzinside.spb.ru,1,0,0,0,0,0,0,0,1,0,0,0,0,0
504122,www.creativeoptions.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
879071,www.xtremegymnastics.com,0,0,0,0,1,0,1,0,1,0,0,0,0,1
601268,www.redpoint.cz,0,0,0,0,0,0,0,0,0,0,0,1,0,0
418802,www.ag-frisch.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21449,www.laminates.gr,0,1,0,0,0,1,0,0,0,0,0,1,0,0
59942,novocinemagalego.info,1,0,0,0,0,0,0,0,0,0,0,0,0,0
767294,www.victoryanaheim.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
630510,www.hazenhills.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
178239,www.jawaclub.ru,0,0,0,0,0,0,0,0,1,1,0,0,0,1
383177,www.rahmenversand.de,1,0,0,0,0,1,0,0,0,0,0,1,0,0
597119,www.petersonarchitecture.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
646862,www.tsalliance.org,0,0,0,0,1,0,0,0,0,0,1,0,0,0
194183,www.apologet.orthodox.ru,0,0,0,0,0,0,0,0,0,1,1,0,1,0
461424,www.kwerx.de,0,0,1,0,0,0,0,0,0,0,0,0,0,0
429667,www.sachsenwind.de,0,1,0,0,0,0,0,0,0,0,1,0,0,0
189408,www.plantarium.ru,0,0,0,0,0,0,0,0,1,1,1,0,0,0
88701,www.tilst-gulv.dk,0,1,0,0,0,1,0,0,0,0,0,0,0,0
633936,www.joomlaxtc.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21021,www.neogenesis.gr,0,0,0,0,1,0,0,0,0,0,0,0,0,0
720769,lockhaven.edu,0,0,0,0,0,0,1,0,0,1,0,0,0,0
693481,www.hawaiisailingadventures.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
714439,www.lefrancaisfaceaface.com,0,1,0,0,0,0,0,0,1,1,0,0,0,0
492142,www.grcband.org,1,0,0,0,0,0,1,0,1,0,0,0,0,0
834528,ponderanza.blogspot.com,1,0,0,0,0,0,0,0,1,0,0,0,1,0
264580,www.t-thunderbirds.jp,0,0,0,0,0,0,0,0,0,0,0,0,0,1
413889,www.hallenkartbahn-sulz.de,0,0,0,1,0,0,1,0,1,0,0,0,0,1
219377,www.biobrisk.ch,0,0,0,0,1,0,0,0,0,0,0,0,0,0
872558,www.horsepull.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
455470,www.hg-wing.de,0,0,0,0,0,0,0,0,0,0,1,0,0,0
729507,gradschool.utk.edu,0,0,0,0,0,0,0,0,0,1,1,0,0,0
753706,www.newmarketeagles.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
430301,www.definitiv.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
713099,www.aui.ma,0,1,1,0,0,0,0,0,0,1,1,0,1,0
81709,www.ramkvillabuss.se,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190083,dxdt.ru,0,0,0,0,0,0,0,0,1,0,1,0,0,0
930492,www.voyance-allojudith.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0
829571,www.bazelon.org,0,0,0,0,1,0,0,0,0,0,0,0,1,0
651810,www.alexandertechnique.com.au,0,0,0,0,1,1,0,0,1,0,0,0,0,0
182154,ets2mods.ru,0,0,1,1,0,0,0,0,0,0,0,0,0,0
600315,www.abtelephone.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215511,www.stradadelprosciutto.it,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56256,www.canis-sdruzeni.cz,0,0,0,0,1,0,0,0,1,0,0,0,0,0
547640,www.pmcretail.com,0,1,1,0,0,0,0,0,0,0,0,1,0,0
293952,www.ttplaza.co.jp,0,1,0,0,0,0,0,0,1,0,0,1,0,0
129032,www.lokjastarnia.pl,0,0,0,0,0,0,1,0,1,0,0,0,1,0
65709,www.receitasdecomidas.com.br,0,0,0,0,0,1,0,0,0,0,0,0,0,0
444847,www.lmw-leichtmetall.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
632402,www.securnet.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
64796,www.marciomorais.com.br,1,1,0,0,0,0,0,0,0,0,0,0,0,0
262568,solaris.roguelife.org,0,0,0,1,0,0,0,0,0,0,0,0,0,0
505018,www.darton-international.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
474672,www.firstlightphotography.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
92446,www.wayfarer.dk,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848158,www.streetchildren.org,0,0,0,0,0,0,1,0,0,1,0,0,1,0
595843,www.jimmarchese.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339839,www.rae-wagner-lehner.de,0,1,0,0,0,0,0,0,0,0,0,0,1,0
801273,www.wholesalegaming.biz,0,1,0,1,0,0,1,0,0,0,0,1,0,0
365701,www.comicwerk.com,1,0,0,0,0,0,1,0,0,0,0,0,0,0
392276,www.capoeira.de,1,0,0,0,0,0,0,0,1,0,0,0,1,1
262902,www.gymfan.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
812811,www.microfridge.com,0,1,0,0,0,1,0,0,0,0,0,1,0,0
86079,www.vattenkvalite.com,0,1,0,0,0,1,0,0,1,0,0,1,0,0
596920,www.integratedstructures.com,1,1,0,0,0,1,0,0,0,0,0,0,0,0
519895,www.vrbusinessbrokers.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
661051,www.familyhomehealthnetwork.com,0,0,0,0,1,1,0,0,0,0,0,0,0,0
829885,irhaven.blogspot.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85625,www.hockeyligan.se,0,0,0,0,0,0,0,0,0,0,0,0,0,1
796349,www.filgoods.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0
492119,www.prideofpc.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697073,www.wildrogue.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
193680,www.opusdei.ru,0,0,0,0,0,0,0,0,0,0,0,0,1,0
608377,www.integrityware.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86710,www.pgw.se,0,0,0,0,0,1,0,0,1,0,0,1,0,0
